name_court,url_court,plaintiff,respondent,name_company,url_case,date,path,name_pdf
"09.03.2023
А19-4768/2023",https://kad.arbitr.ru/Card/6458e816-341e-467a-96d7-fa997fef10ce,"ООО ""Иркутская энергосбытовая компания""","ООО ""Группа компаний ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/6458e816-341e-467a-96d7-fa997fef10ce/d0d47ab0-3978-4b9a-9a0d-10a1756c10ef/A19-4768-2023_20230613_Opredelenie.pdf,2023-06-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/09.03.2023
А19-4768/2023",A19-4768-2023_20230313_Opredelenie.pdf
"09.03.2023
А19-4768/2023",https://kad.arbitr.ru/Card/6458e816-341e-467a-96d7-fa997fef10ce,"ООО ""Иркутская энергосбытовая компания""","ООО ""Группа компаний ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/6458e816-341e-467a-96d7-fa997fef10ce/c55d0fe3-5632-4072-a470-75a952d02b3f/A19-4768-2023_20230522_Opredelenie.pdf,2023-05-22,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/09.03.2023
А19-4768/2023",A19-4768-2023_20230313_Opredelenie.pdf
"09.03.2023
А19-4768/2023",https://kad.arbitr.ru/Card/6458e816-341e-467a-96d7-fa997fef10ce,"ООО ""Иркутская энергосбытовая компания""","ООО ""Группа компаний ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/6458e816-341e-467a-96d7-fa997fef10ce/bc19e095-da64-4028-a81c-c427274e90cd/A19-4768-2023_20230424_Opredelenie.pdf,2023-04-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/09.03.2023
А19-4768/2023",A19-4768-2023_20230313_Opredelenie.pdf
"09.03.2023
А19-4768/2023",https://kad.arbitr.ru/Card/6458e816-341e-467a-96d7-fa997fef10ce,"ООО ""Иркутская энергосбытовая компания""","ООО ""Группа компаний ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/6458e816-341e-467a-96d7-fa997fef10ce/43309b1f-b4bc-4dec-a71c-045891b30c5d/A19-4768-2023_20230327_Opredelenie.pdf,2023-03-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/09.03.2023
А19-4768/2023",A19-4768-2023_20230313_Opredelenie.pdf
"09.03.2023
А19-4768/2023",https://kad.arbitr.ru/Card/6458e816-341e-467a-96d7-fa997fef10ce,"ООО ""Иркутская энергосбытовая компания""","ООО ""Группа компаний ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/6458e816-341e-467a-96d7-fa997fef10ce/2503801c-350e-4437-bc75-c92f2194ad94/A19-4768-2023_20230313_Opredelenie.pdf,2023-03-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/09.03.2023
А19-4768/2023",A19-4768-2023_20230313_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/e1bbcfbb-f0a8-4c1e-97f8-11aa1bdc3ef8/A19-19808-2022_20230428_Postanovlenie_apelljacii.pdf,2023-04-28,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/fa0f6bb2-c0a4-4b0c-859d-ef2b41424b72/A19-19808-2022_20230425_Prochie_sudebnye_dokumenty.pdf,2023-04-25,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/c2a2187f-ceff-4381-a170-9cddc3138263/A19-19808-2022_20230403_Opredelenie.pdf,2023-04-03,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/e769c1fd-015d-4c2b-838c-6faeecbdb655/A19-19808-2022_20230329_Opredelenie.pdf,2023-03-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/b7bb2240-23cf-47d2-829a-a258e251f151/A19-19808-2022_20230227_Opredelenie.pdf,2023-02-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/b3f13df1-823d-4332-92e1-90c35197e5f7/A19-19808-2022_20230110_Reshenija_i_postanovlenija.pdf,2023-01-10,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/1067187e-8de3-4807-9708-011cf405e111/A19-19808-2022_20230110_Opredelenie.pdf,2023-01-10,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/3c36a767-8007-4fb4-ad8d-b2a092b6c7d1/A19-19808-2022_20221227_Prochie_sudebnye_dokumenty.pdf,2022-12-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/874a9661-3417-4bae-aa19-a1807d35d15d/A19-19808-2022_20221123_Opredelenie.pdf,2022-11-23,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/ef093756-2e72-484c-8e68-46d507a4c54b/A19-19808-2022_20221020_Opredelenie.pdf,2022-10-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/4d5f5fe4-e74e-4b3a-b3f1-a0d6779e3140/A19-19808-2022_20221020_Opredelenie.pdf,2022-10-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/ebd36fa6-6f30-44c0-b7ad-51806d00a58c/A19-19808-2022_20220920_Opredelenie.pdf,2022-09-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"19.09.2022
А19-19808/2022",https://kad.arbitr.ru/Card/23346238-4694-494d-8176-9fcefa4e3ca5,"ООО ""Группа компаний ""Ростикс""","ООО ""Иркутская энергосбытовая компания""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/23346238-4694-494d-8176-9fcefa4e3ca5/0c70426d-9c95-4491-b409-dcf2d302279e/A19-19808-2022_20220920_Opredelenie.pdf,2022-09-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/19.09.2022
А19-19808/2022",A19-19808-2022_20220920_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/731e7992-a11c-4104-976b-5df598ef4809/A42-7866-2021_20221212_Postanovlenie_kassacionnoj_instancii.pdf,2022-12-12,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/5f6132b8-6ed6-4a40-9764-e24e97c9632e/A42-7866-2021_20221212_Postanovlenie_kassacionnoj_instancii.pdf,2022-12-12,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/0e8c1e75-7b95-4e79-af8a-9a08bfb62075/A42-7866-2021_20221201_Postanovlenie_kassacionnoj_instancii_(rezoljutivnaja_chast).pdf,2022-12-01,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/24917215-177f-4ed7-8c6f-33a70454d924/A42-7866-2021_20221024_Opredelenie.pdf,2022-10-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/bb5d62b9-bc9a-4be1-b490-239cdc48d38a/A42-7866-2021_20221005_Opredelenie.pdf,2022-10-05,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/7410b62d-9bb3-4f55-84b8-4b2e54d2572a/A42-7866-2021_20220808_Postanovlenie_apelljacionnoj_instancii.pdf,2022-08-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/40010424-b727-492d-8b11-adfb975c9588/A42-7866-2021_20220728_Postanovlenie_apelljacionnoj_instancii_(rezoljutivnaja_chast).pdf,2022-07-28,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/cca67581-aa2c-42f4-83d6-a2db21d6d931/A42-7866-2021_20220715_Opredelenie.pdf,2022-07-15,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/c76f7ec5-7b47-4f3e-86b4-ec3396feceb1/A42-7866-2021_20220603_Opredelenie.pdf,2022-06-03,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/b3d7b7c5-f3fd-4071-88bd-d82052e83fd3/A42-7866-2021_20220429_Reshenija_i_postanovlenija.pdf,2022-04-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/f4422158-275e-41be-99cb-fb22de949462/A42-7866-2021_20220425_Prochie_sudebnye_dokumenty.pdf,2022-04-25,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/17cfa3d3-79c9-4a34-a109-5bb4fc06124e/A42-7866-2021_20220217_Opredelenie.pdf,2022-02-17,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/7e62101c-e4df-43a1-8f34-6e6a9483fa69/A42-7866-2021_20220126_Opredelenie.pdf,2022-01-26,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/0b05f881-0d5b-4aee-aecb-4a73602a2d21/A42-7866-2021_20220112_Opredelenie.pdf,2022-01-12,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/8cb14662-6015-4ffe-b546-82edd4f5dd8c/A42-7866-2021_20211202_Opredelenie.pdf,2021-12-02,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/bf7cf900-daed-4133-88b2-2194dc0c3a2f/A42-7866-2021_20211108_Opredelenie.pdf,2021-11-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/b70f833e-1e8f-4ed2-89c3-8547f5218cf1/A42-7866-2021_20211108_Opredelenie.pdf,2021-11-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/8f022203-061d-402b-aec4-697a20530983/A42-7866-2021_20211108_Opredelenie.pdf,2021-11-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/d1d695ee-b14b-41e1-b95e-93e9ec5a4e0d/A42-7866-2021_20211108_Opredelenie.pdf,2021-11-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/115516ef-c462-4174-982b-890b505e7b1f/A42-7866-2021_20211011_Opredelenie.pdf,2021-10-11,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"06.09.2021
А42-7866/2021",https://kad.arbitr.ru/Card/332c45e6-32e5-4c15-90ac-879799894bb1,"ООО ""РОСТИКС""","ПАО БАНК ""ФИНАНСОВАЯ КОРПОРАЦИЯ ОТКРЫТИЕ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/332c45e6-32e5-4c15-90ac-879799894bb1/fdf89b78-5356-4a9b-aa30-4b960db94bf3/A42-7866-2021_20210910_Opredelenie.pdf,2021-09-10,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.09.2021
А42-7866/2021",A42-7866-2021_20210910_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/b95cca12-24f3-4634-bac0-484146170e2e/A40-165377-2019_20230628_Postanovlenie_kassacii.pdf,2023-06-28,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/357332e1-d80a-471e-ac11-7f142d4a0383/A40-165377-2019_20230622_Prochie_sudebnye_dokumenty.pdf,2023-06-22,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/f32ed72c-19c2-4baa-84bc-7d0be5754a4b/A40-165377-2019_20230524_Opredelenie.pdf,2023-05-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/3ee29467-5b8e-46b3-a2a1-bb271e69b78f/A40-165377-2019_20230419_Postanovlenie_apelljacionnoj_instancii.pdf,2023-04-19,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
